listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:4502543728181546245,Safeway Liquor,"477 W Napa St, Sonoma, CA 95476",safeway,3,1,,safeway.com,safeway,Safeway,38.291754,-122.4676458,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:13533202834976877377,Safeway Bakery,"653 S State St, Ukiah, CA 95482",safeway,0,0,(707) 467-2700,local.safeway.com,safeway,Safeway,39.1444554,-123.2059489,TRUE,TRUE,Bakery,,,,,,
CID:12058115517196577800,Safeway Liquor,"653 S State St, Ukiah, CA 95482",safeway,3.8,5,,safeway.com,safeway,Safeway,39.1444419,-123.206098,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:11152144972732952135,Safeway,"653 S State St, Ukiah, CA 95482",safeway,4,1206,(707) 467-2700,local.safeway.com,safeway,Safeway,39.144515,-123.2060105,TRUE,TRUE,Grocery,,,,,,
CID:18101435446332362581,Safeway Bakery,"845 S Main St, Willits, CA 95490",safeway,0,0,(707) 459-5862,local.safeway.com,safeway,Safeway,39.4034723,-123.3498752,TRUE,TRUE,Bakery,,,,,,
CID:1747439972185189297,Safeway,"845 S Main St, Willits, CA 95490",safeway,3.8,708,(707) 459-5862,local.safeway.com,safeway,Safeway,39.4035389,-123.3497464,TRUE,TRUE,Grocery,,,,,,
CID:6187683291753767826,Safeway Liquor,"Willits, CA 95490",safeway,3.7,3,(707) 459-5862,safeway.com,safeway,Safeway,39.4038428,-123.3512491,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:18105173890820633531,Safeway,"9080 Brooks Rd S, Windsor, CA 95492",safeway,5,746,(707) 837-2000,safeway.com,safeway,Safeway,38.551602,-122.8062145,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:14579221138328986995,Safeway,"9080 Brooks Rd S, Windsor, CA 95492",safeway,4,746,(707) 837-2000,local.safeway.com,safeway,Safeway,38.551701,-122.806303,TRUE,TRUE,Grocery,,,,,,
CID:11825970323710426445,Safeway Bakery,"9080 Brooks Rd S, Windsor, CA 95492",safeway,0,0,(707) 837-2000,local.safeway.com,safeway,Safeway,38.5516553,-122.8065101,TRUE,TRUE,Bakery,,,,,,
CID:8372005846160723540,Signature Cafe,"Myrtletown, CA 95501",safeway,0,0,,,,Safeway,40.7807807,-124.1382292,TRUE,TRUE,Cafe,,,,,,
CID:18128022983287444762,Safeway Bakery,"2555 Harris St, Eureka, CA 95503",safeway,0,0,(707) 269-0133,local.safeway.com,safeway,Safeway,40.7809785,-124.1384582,TRUE,TRUE,Bakery,,,,,,
CID:5549394023084937934,Safeway Bakery,"1503 City Center Rd, McKinleyville, CA 95519",safeway,4,1,(707) 840-9770,local.safeway.com,safeway,Safeway,40.9438725,-124.1028492,TRUE,TRUE,Bakery,,,,,,
CID:18274686726383102334,Safeway,"1503 City Center Rd, McKinleyville, CA 95519",safeway,3.9,692,(707) 840-9770,local.safeway.com,safeway,Safeway,40.9436404,-124.1031323,TRUE,TRUE,Grocery,,,,,,
CID:2167391587323397064,Safeway Liquor,"1505 Central Ave, McKinleyville, CA 95519",safeway,4.3,3,(707) 840-9770,safeway.com,safeway,Safeway,40.9436504,-124.1030688,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:6410385263878730698,Safeway,"600 F St, Arcata, CA 95521",safeway,3.9,719,(707) 822-5217,local.safeway.com,safeway,Safeway,40.8659983,-124.0839767,TRUE,TRUE,Grocery,,,,,,
CID:6557272433262324673,Safeway Liquor,"Crescent City, CA 95531",safeway,4.3,8,(707) 465-3353,safeway.com,safeway,Safeway,41.7563652,-124.192878,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:9246813395598579285,Safeway,"701 S Fortuna Blvd, Fortuna, CA 95540",safeway,4,827,(707) 725-5104,local.safeway.com,safeway,Safeway,40.5842502,-124.1449325,TRUE,TRUE,Grocery,,,,,,
CID:10350632460688992796,Safeway Bakery,"701 S Fortuna Blvd, Fortuna, CA 95540",safeway,0,0,(707) 725-5104,local.safeway.com,safeway,Safeway,40.5841482,-124.1449195,TRUE,TRUE,Bakery,,,,,,
CID:3357463184140117538,Safeway Liquor,"Fortuna, CA 95540",safeway,3.5,2,(707) 725-5104,safeway.com,safeway,Safeway,40.5843286,-124.1450769,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:12181122647026540764,Safeway Liquor,"Auburn, CA 95602",safeway,4,2,,safeway.com,safeway,Safeway,38.9438959,-121.0930042,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:3743750374959131747,Safeway,"2550 Bell Rd, Auburn, CA 95603",safeway,4.2,1256,(530) 887-3230,local.safeway.com,safeway,Safeway,38.9440416,-121.092876,TRUE,TRUE,Grocery,,,,,,
CID:15394307304493887126,Safeway Bakery,"2550 Bell Rd, Auburn, CA 95603",safeway,1,1,(530) 887-3230,local.safeway.com,safeway,Safeway,38.9439062,-121.0930424,TRUE,TRUE,Bakery,,,,,,
CID:8751444984234169872,Safeway Bakery,"4040 Manzanita Ave, Carmichael, CA 95608",safeway,0,0,(916) 481-2005,local.safeway.com,safeway,Safeway,38.6384479,-121.326026,TRUE,TRUE,Bakery,,,,,,
CID:17941148706696183561,Safeway Liquor,"4040 Manzanita Ave, Carmichael, CA 95608",safeway,4,6,,safeway.com,safeway,Safeway,38.6384386,-121.3262458,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:14699602581318140702,Safeway,"4040 Manzanita Ave, Carmichael, CA 95608",safeway,4.1,1989,(916) 481-2005,local.safeway.com,safeway,Safeway,38.6381291,-121.3263428,TRUE,TRUE,Grocery,,,,,,
CID:7901111094329727459,Safeway Bakery,"1451 W Covell Blvd, Davis, CA 95616",safeway,0,0,(530) 757-4540,local.safeway.com,safeway,Safeway,38.5620909,-121.7664716,TRUE,TRUE,Bakery,,,,,,
CID:17895061991119134243,Safeway,"1451 W Covell Blvd, Davis, CA 95616",safeway,4.1,682,(530) 757-4540,local.safeway.com,safeway,Safeway,38.5621327,-121.766313,TRUE,TRUE,Grocery,,,,,,
CID:17335538216256822456,Safeway Liquor,"1451 W Covell Blvd, Davis, CA 95616",safeway,0,0,,safeway.com,safeway,Safeway,38.5621091,-121.7664698,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:4823770463283487689,Safeway Bakery,"2121 Cowell Blvd, Davis, CA 95618",safeway,0,0,(530) 792-8500,local.safeway.com,safeway,Safeway,38.5414584,-121.7252911,TRUE,TRUE,Bakery,,,,,,
CID:16000485510913522942,Safeway Liquor,"2121 Cowell Blvd, Davis, CA 95618",safeway,2,1,,safeway.com,safeway,Safeway,38.5412112,-121.7251127,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:11613917987081773243,Safeway,"2121 Cowell Blvd, Davis, CA 95618",safeway,4.2,739,(530) 792-8500,local.safeway.com,safeway,Safeway,38.5413699,-121.725185,TRUE,TRUE,Grocery,,,,,,
CID:16641168941569050006,Safeway Bakery,"1235 Stratford Ave, Dixon, CA 95620",safeway,5,1,(707) 678-7400,local.safeway.com,safeway,Safeway,38.45689,-121.8389139,TRUE,TRUE,Bakery,,,,,,
CID:10282927741482067782,Safeway,"1235 Stratford Ave, Dixon, CA 95620",safeway,4.2,889,(707) 678-7400,local.safeway.com,safeway,Safeway,38.4569502,-121.8391123,TRUE,TRUE,Grocery,,,,,,
CID:12534197039362536515,Safeway Liquor,"Dixon, CA 95620",safeway,4.8,5,(707) 678-6402,safeway.com,safeway,Safeway,38.4571477,-121.8395786,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:6526788865184956848,Safeway,"7301 Greenback Ln, Citrus Heights, CA 95621",safeway,4.3,1320,(916) 727-2424,local.safeway.com,safeway,Safeway,38.680075,-121.2939502,TRUE,TRUE,Grocery,,,,,,
CID:6539767363011308541,Safeway Bakery,"San Juan Plaza Shopping Center, 7301 Greenback Ln, Citrus Heights, CA 95621",safeway,3,1,(916) 727-2424,local.safeway.com,safeway,Safeway,38.6797994,-121.2943217,TRUE,TRUE,Bakery,,,,,,
CID:16300965841198357318,Safeway Liquor,"San Juan Plaza Shopping Center, Citrus Heights, CA 95621",safeway,4,3,,safeway.com,safeway,Safeway,38.6798033,-121.2938477,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:5205476722435159515,Safeway Bakery,"5430 Dewey Dr, Fair Oaks, CA 95628",safeway,0,0,(916) 904-5356,local.safeway.com,safeway,Safeway,38.6652009,-121.3074122,TRUE,TRUE,Bakery,,,,,,
CID:14566737869624897004,Safeway,"5450 Dewey Dr, Fair Oaks, CA 95628",safeway,4.3,2237,(916) 904-5356,local.safeway.com,safeway,Safeway,38.6651672,-121.3071786,TRUE,TRUE,Grocery,,,,,,
CID:983191063063391860,Safeway Bakery,"8925 Madison Ave, Fair Oaks, CA 95628",safeway,0,0,(916) 965-1034,local.safeway.com,safeway,Safeway,38.6654024,-121.2240724,TRUE,TRUE,Bakery,,,,,,
CID:14816846302226534973,Safeway,"8925 Madison Ave, Fair Oaks, CA 95628",safeway,4.3,941,(916) 965-1034,local.safeway.com,safeway,Safeway,38.6653562,-121.2240794,TRUE,TRUE,Grocery,,,,,,
CID:16093519337567624121,Safeway Liquor,"Fair Oaks, CA 95628",safeway,5,1,,safeway.com,safeway,Safeway,38.6648613,-121.3072947,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:414304191935316361,Safeway Liquor,"1850 Prairie City Rd, Folsom, CA 95630",safeway,0,0,,safeway.com,safeway,Safeway,38.6498413,-121.1657891,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:3730263851462108683,Safeway Bakery,"1850 Prairie City Rd, Folsom, CA 95630",safeway,0,0,(916) 608-2450,local.safeway.com,safeway,Safeway,38.65,-121.1656861,TRUE,TRUE,Bakery,,,,,,
CID:16544298879832957750,Safeway,"1850 Prairie City Rd, Folsom, CA 95630",safeway,4.3,767,(916) 608-2450,local.safeway.com,safeway,Safeway,38.6498074,-121.1658224,TRUE,TRUE,Grocery,,,,,,
CID:9017259991822699680,Safeway,"12110 Industry Blvd, Jackson, CA 95642",safeway,4.1,1208,(209) 257-0779,local.safeway.com,safeway,Safeway,38.3682341,-120.8000667,TRUE,TRUE,Grocery,,,,,,
CID:5711259950167255179,Safeway Bakery,"12110 Industry Blvd, Jackson, CA 95642",safeway,4,1,(209) 257-0779,local.safeway.com,safeway,Safeway,38.3682445,-120.8000474,TRUE,TRUE,Bakery,,,,,,
CID:16445260327602437191,Safeway Bakery,"67 Lincoln Blvd, Lincoln, CA 95648",safeway,0,0,(916) 408-0800,local.safeway.com,safeway,Safeway,38.878218,-121.2940885,TRUE,TRUE,Bakery,,,,,,
CID:1361185663620847000,Safeway,"67 Lincoln Blvd, Lincoln, CA 95648",safeway,4.2,845,(916) 408-0800,local.safeway.com,safeway,Safeway,38.878012,-121.294202,TRUE,TRUE,Grocery,,,,,,
CID:9461312053417124868,Safeway Liquor,"77 Lincoln Blvd, Lincoln, CA 95648",safeway,0,0,,safeway.com,safeway,Safeway,38.8791648,-121.2950455,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:4228332069723319288,Signature Cafe,"Lincoln, CA 95648",safeway,5,1,,,,Safeway,38.8783679,-121.2943697,TRUE,TRUE,Cafe,,,,,,
CID:4665622822405584658,Safeway Bakery,"8640 Sierra College Blvd, Roseville, CA 95661",safeway,0,0,(916) 783-2225,local.safeway.com,safeway,Safeway,38.7419037,-121.2284747,TRUE,TRUE,Bakery,,,,,,
CID:12859405750879265558,Safeway,"8640 Sierra College Blvd, Roseville, CA 95661",safeway,4.4,865,(916) 783-2225,local.safeway.com,safeway,Safeway,38.7419085,-121.228556,TRUE,TRUE,Grocery,,,,,,
CID:12778189471906238160,Safeway Liquor,"8640 Sierra College Blvd, Roseville, CA 95661",safeway,0,0,,safeway.com,safeway,Safeway,38.7420936,-121.2285124,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:8253026739120780124,Safeway,"989 Sunrise Ave, Roseville, CA 95661",safeway,4.3,1671,(916) 773-4001,local.safeway.com,safeway,Safeway,38.7310306,-121.2713433,TRUE,TRUE,Grocery,,,,,,
CID:3739507736348143961,Safeway Liquor,"989 Sunrise Ave, Roseville, CA 95661",safeway,0,0,,safeway.com,safeway,Safeway,38.7310517,-121.2716454,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:14897251174939889704,Safeway Bakery,"989 Sunrise Ave, Roseville, CA 95661",safeway,0,0,(916) 773-4001,local.safeway.com,safeway,Safeway,38.730857,-121.2711702,TRUE,TRUE,Bakery,,,,,,
CID:5694018965524936749,Safeway,"3955 Missouri Flat Rd, Placerville, CA 95667",safeway,4.1,1443,(530) 295-2972,local.safeway.com,safeway,Safeway,38.7143978,-120.8396697,TRUE,TRUE,Grocery,,,,,,
CID:2868951608292256638,Safeway Bakery,"3955 Missouri Flat Rd, Placerville, CA 95667",safeway,0,0,(530) 295-2972,local.safeway.com,safeway,Safeway,38.7134483,-120.8396334,TRUE,TRUE,Bakery,,,,,,
CID:3281416302343521706,Safeway Liquor,"10635 Folsom Blvd, Rancho Cordova, CA 95670",safeway,5,2,,safeway.com,safeway,Safeway,38.5953685,-121.2937756,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:2079985808272097179,Safeway,"10635 Folsom Blvd, Rancho Cordova, CA 95670",safeway,4.2,2195,(916) 364-4940,local.safeway.com,safeway,Safeway,38.5953415,-121.2933838,TRUE,TRUE,Grocery,,,,,,
CID:7419975282977222926,Safeway,"4805 Granite Dr, Rocklin, CA 95677",safeway,4.3,629,(916) 624-0669,local.safeway.com,safeway,Safeway,38.7900848,-121.2222202,TRUE,TRUE,Grocery,,,,,,
CID:13697508989471895235,Safeway Bakery,"4805 Granite Dr, Rocklin, CA 95677",safeway,0,0,(916) 624-0669,local.safeway.com,safeway,Safeway,38.7900339,-121.2221241,TRUE,TRUE,Bakery,,,,,,
CID:3910597384723727203,Safeway Liquor,"Rocklin, CA 95677",safeway,3.5,2,,safeway.com,safeway,Safeway,38.7901121,-121.2218253,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:2783716997025693773,Safeway Liquor,"1080 Pleasant Grove Blvd, Roseville, CA 95678",safeway,2.5,2,,safeway.com,safeway,Safeway,38.7777022,-121.2916536,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:16733159531290089982,Safeway,"1080 Pleasant Grove Blvd, Roseville, CA 95678",safeway,4.3,1004,(916) 783-2119,local.safeway.com,safeway,Safeway,38.7773143,-121.2916206,TRUE,TRUE,Grocery,,,,,,
CID:1086958794394450361,Safeway Bakery,"1080 Pleasant Grove Blvd, Roseville, CA 95678",safeway,0,1,(916) 783-2119,local.safeway.com,safeway,Safeway,38.7768414,-121.2914698,TRUE,TRUE,Bakery,,,,,,
CID:12249894829292093996,Safeway,"3380 Coach Ln, Cameron Park, CA 95682",safeway,4.1,1090,(530) 676-6930,local.safeway.com,safeway,Safeway,38.6564391,-120.9710759,TRUE,TRUE,Grocery,,,,,,
CID:1076532118465069423,Safeway Bakery,"3380 Coach Ln, Cameron Park, CA 95682",safeway,0,0,(530) 676-6930,local.safeway.com,safeway,Safeway,38.6567667,-120.9708068,TRUE,TRUE,Bakery,,,,,,
CID:649500052101510120,Safeway Liquor,"Cameron Park, CA 95682",safeway,4,4,(530) 676-6930,safeway.com,safeway,Safeway,38.6565018,-120.9713109,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:3746952163351829890,Safeway Bakery,"2090 Harbison Dr, Vacaville, CA 95687",safeway,0,0,(707) 452-7277,local.safeway.com,safeway,Safeway,38.3621522,-121.9617454,TRUE,TRUE,Bakery,,,,,,
CID:14873596533907464174,Signature Cafe,"2090 Harbison Dr, Vacaville, CA 95687",safeway,3,0,,,,Safeway,38.361818,-121.9619341,TRUE,TRUE,Cafe,,,,,,
CID:13601044381785240834,Safeway,"2090 Harbison Dr, Vacaville, CA 95687",safeway,4.2,997,(707) 452-7277,local.safeway.com,safeway,Safeway,38.362203,-121.9617514,TRUE,TRUE,Grocery,,,,,,
CID:17002020306612269095,Safeway Bakery,"6498 Pony Express Trail, Pollock Pines, CA 95726",safeway,0,0,(530) 647-7440,local.safeway.com,safeway,Safeway,38.7618517,-120.5768743,TRUE,TRUE,Bakery,,,,,,
CID:15824212920653258857,Safeway Liquor,"6498 Pony Express Trail, Pollock Pines, CA 95726",safeway,4.5,2,,safeway.com,safeway,Safeway,38.7621109,-120.5766534,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:14140597057509845393,Safeway,"6498 Pony Express Trail, Pollock Pines, CA 95726",safeway,4,791,(530) 647-7440,local.safeway.com,safeway,Safeway,38.7620685,-120.5768323,TRUE,TRUE,Grocery,,,,,,
CID:8112730758908294055,Safeway Bakery,"9045 Woodcreek Oaks Blvd Space 1, Roseville, CA 95747",safeway,0,1,(916) 780-9919,local.safeway.com,safeway,Safeway,38.7940593,-121.3306865,TRUE,TRUE,Bakery,,,,,,
CID:9805466972530800196,Safeway,"9045 Woodcreek Oaks Blvd, Roseville, CA 95747",safeway,4.3,702,(916) 780-9919,local.safeway.com,safeway,Safeway,38.7940697,-121.3306502,TRUE,TRUE,Grocery,,,,,,
CID:13460669926320723154,Safeway Liquor,"9045 Woodcreek Oaks Blvd, Roseville, CA 95747",safeway,0,0,,safeway.com,safeway,Safeway,38.7940236,-121.330675,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:7091433376425341578,Safeway Bakery,"5021 Laguna Blvd, Elk Grove, CA 95758",safeway,0,1,(916) 691-3770,local.safeway.com,safeway,Safeway,38.4242462,-121.4465999,TRUE,TRUE,Bakery,,,,,,
CID:6013025431162191914,Safeway,"5021 Laguna Blvd, Elk Grove, CA 95758",safeway,4.2,1676,(916) 691-3770,local.safeway.com,safeway,Safeway,38.4242856,-121.4465315,TRUE,TRUE,Grocery,,,,,,
CID:15007829974219453161,Signature Cafe,"Elk Grove, CA 95758",safeway,0,0,,,,Safeway,38.42402,-121.4467741,TRUE,TRUE,Cafe,,,,,,
CID:16830942605538696363,Safeway,"2207 Francisco Dr, El Dorado Hills, CA 95762",safeway,4.3,836,(916) 939-9456,local.safeway.com,safeway,Safeway,38.7114317,-121.0840452,TRUE,TRUE,Grocery,,,,,,
CID:14059709100451031454,Safeway Bakery,"2207 Francisco Dr, El Dorado Hills, CA 95762",safeway,0,0,(916) 939-9456,local.safeway.com,safeway,Safeway,38.7112977,-121.0841601,TRUE,TRUE,Bakery,,,,,,
CID:8155478915022452247,Safeway Bakery,"3383 Bass Lake Rd, El Dorado Hills, CA 95762",safeway,0,0,(530) 313-4920,local.safeway.com,safeway,Safeway,38.6751388,-121.0300976,TRUE,TRUE,Bakery,,,,,,
CID:13235735440882527402,Safeway,"3383 Bass Lake Rd, El Dorado Hills, CA 95762",safeway,4.5,245,(530) 313-4920,local.safeway.com,safeway,Safeway,38.6751702,-121.0282322,TRUE,TRUE,Grocery,,,,,,
CID:17346206900391164058,Safeway Liquor,"El Dorado Hills, CA 95762",safeway,5,1,,safeway.com,safeway,Safeway,38.7112446,-121.0838833,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:2593062929815717039,Safeway Bakery,"2220 Sunset Blvd, Rocklin, CA 95765",safeway,0,0,(916) 789-0101,local.safeway.com,safeway,Safeway,38.8028107,-121.2743496,TRUE,TRUE,Bakery,,,,,,
CID:15832551403096036280,Safeway Liquor,"2220 Sunset Blvd, Rocklin, CA 95765",safeway,2,1,,safeway.com,safeway,Safeway,38.8031932,-121.2744408,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:10647430903916103661,Safeway,"2220 Sunset Blvd, Rocklin, CA 95765",safeway,4.3,877,(916) 789-0101,local.safeway.com,safeway,Safeway,38.8029637,-121.2742609,TRUE,TRUE,Grocery,,,,,,
CID:9086144474484919629,Safeway,"1814 19th St, Sacramento, CA 95811",safeway,4.2,3338,(916) 492-9967,local.safeway.com,safeway,Safeway,38.5679278,-121.4860899,TRUE,TRUE,Grocery,,,,,,
CID:14897152958412068760,Safeway Bakery,"1814 19th St, Sacramento, CA 95811",safeway,2.3,3,(916) 492-9967,local.safeway.com,safeway,Safeway,38.5678641,-121.4860019,TRUE,TRUE,Bakery,,,,,,
CID:16362082300463994133,Safeway,"1025 Alhambra Blvd, Sacramento, CA 95816",safeway,4.1,2618,(916) 456-0852,local.safeway.com,safeway,Safeway,38.5716358,-121.464615,TRUE,TRUE,Grocery,,,,,,
CID:11815093117782323993,Safeway Liquor,"1025 Alhambra Blvd, Sacramento, CA 95816",safeway,4.2,18,(916) 456-0852,safeway.com,safeway,Safeway,38.5716068,-121.4646218,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:10289120718624070298,Safeway Bakery,"1025 Alhambra Blvd, Sacramento, CA 95816",safeway,0,0,(916) 456-0852,local.safeway.com,safeway,Safeway,38.5715732,-121.4647093,TRUE,TRUE,Bakery,,,,,,
CID:3997856682394699499,Safeway,"3680 Crocker Dr, Sacramento, CA 95818",safeway,4.4,1120,(279) 399-9261,local.safeway.com,safeway,Safeway,38.5407039,-121.4837636,TRUE,TRUE,Grocery,,,,,,
CID:14967490920467580031,Safeway Bakery,"3680 Crocker Dr, Sacramento, CA 95818",safeway,0,1,(279) 399-9261,local.safeway.com,safeway,Safeway,38.540737,-121.4836432,TRUE,TRUE,Bakery,,,,,,
CID:5286035159880772867,Safeway,"3320 Arden Way, Sacramento, CA 95825",safeway,4.2,2367,(916) 483-9389,local.safeway.com,safeway,Safeway,38.5944326,-121.3866292,TRUE,TRUE,Grocery,,,,,,
CID:1875002274841413811,Safeway Bakery,"3320 Arden Way, Sacramento, CA 95825",safeway,0,0,(916) 483-9389,local.safeway.com,safeway,Safeway,38.594476,-121.3868593,TRUE,TRUE,Bakery,,,,,,
CID:6450053794793023819,Safeway,"424 Howe Ave, Sacramento, CA 95825",safeway,4.2,1153,(916) 925-1676,local.safeway.com,safeway,Safeway,38.573296,-121.4132211,TRUE,TRUE,Grocery,,,,,,
CID:4613460119717282435,Safeway,"424 Howe Ave, Sacramento, CA 95825",safeway,4.4,13,(916) 925-1676,safeway.com,safeway,Safeway,38.573175,-121.4133852,TRUE,TRUE,Bakery,,,,,,
CID:6865186185377205772,Safeway Bakery,"8337 Elk Grove Florin Rd, Sacramento, CA 95829",safeway,0,0,(916) 681-8666,local.safeway.com,safeway,Safeway,38.4534611,-121.3700696,TRUE,TRUE,Bakery,,,,,,
CID:6126145630259693016,Safeway,"8377 Elk Grove Florin Rd, Sacramento, CA 95829",safeway,4.3,1544,(916) 681-8666,local.safeway.com,safeway,Safeway,38.4534347,-121.3698699,TRUE,TRUE,Grocery,,,,,,
CID:7581335549891019394,Safeway,"2851 Del Paso Rd, Sacramento, CA 95835",safeway,4.2,2714,(916) 285-8840,local.safeway.com,safeway,Safeway,38.6575743,-121.5246516,TRUE,TRUE,Grocery,,,,,,
CID:6676633349444664720,Safeway Bakery,"2851 Del Paso Rd, Sacramento, CA 95835",safeway,1,2,(916) 285-8840,local.safeway.com,safeway,Safeway,38.657331,-121.524749,TRUE,TRUE,Bakery,,,,,,
CID:4097773145382434504,Signature Cafe,"2851 Del Paso Rd, Sacramento, CA 95835",safeway,3.5,1,,,,Safeway,38.657292,-121.5244856,TRUE,TRUE,Cafe,,,,,,
CID:6901418876632896214,Safeway Bakery,"5345 Elkhorn Blvd, Sacramento, CA 95842",safeway,0,1,(916) 331-2987,local.safeway.com,safeway,Safeway,38.6864264,-121.33942,TRUE,TRUE,Bakery,Deli,Grocery,,,,
CID:2804929239761314266,Safeway,"5345 Elkhorn Blvd, Sacramento, CA 95842",safeway,4,1950,(916) 331-2987,local.safeway.com,safeway,Safeway,38.6864094,-121.3394634,TRUE,TRUE,Grocery,,,,,,
CID:15444653615363636460,Safeway Liquor,"5345 Elkhorn Blvd, Sacramento, CA 95842",safeway,4.2,49,(916) 331-2987,safeway.com,safeway,Safeway,38.6862816,-121.3395263,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:15698717820807262658,Safeway,"1016 W Sacramento Ave, Chico, CA 95926",safeway,4,862,(530) 895-0244,local.safeway.com,safeway,Safeway,39.7319873,-121.8594779,TRUE,TRUE,Grocery,,,,,,
CID:12122948415264462836,Safeway Bakery,"1016 W Sacramento Ave, Chico, CA 95926",safeway,5,1,(530) 895-0244,local.safeway.com,safeway,Safeway,39.7320288,-121.8594075,TRUE,TRUE,Bakery,,,,,,
CID:9137691415120047059,Safeway,"1366 East Ave, Chico, CA 95926",safeway,4.2,1256,(530) 899-2320,local.safeway.com,safeway,Safeway,39.7623885,-121.8225505,TRUE,TRUE,Grocery,,,,,,
CID:15201431834812044544,Safeway Bakery,"1366 East Ave, Chico, CA 95926",safeway,0,0,(530) 899-2320,local.safeway.com,safeway,Safeway,39.762403,-121.8227208,TRUE,TRUE,Bakery,,,,,,
CID:1834330546552384719,Safeway Bakery,"720 Mangrove Ave, Chico, CA 95926",safeway,0,0,(530) 895-6300,local.safeway.com,safeway,Safeway,39.7365932,-121.8335955,TRUE,TRUE,Bakery,,,,,,
CID:17995389868686114697,Safeway,"720 Mangrove Ave, Chico, CA 95926",safeway,4.3,1660,(530) 895-6300,local.safeway.com,safeway,Safeway,39.7365932,-121.8335955,TRUE,TRUE,Grocery,,,,,,
CID:8485743597958196890,Safeway Liquor,"Chico, CA 95926",safeway,3.6,5,,safeway.com,safeway,Safeway,39.7364757,-121.8336447,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:18192495411834369289,Safeway Liquor,"Chico, CA 95926",safeway,2.5,2,,safeway.com,safeway,Safeway,39.7320933,-121.8593814,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:7069205115945378288,Safeway Bakery,"105 Neal St, Grass Valley, CA 95945",safeway,0,0,(530) 273-0115,local.safeway.com,safeway,Safeway,39.2160474,-121.0628019,TRUE,TRUE,Bakery,,,,,,
CID:12924374016788161043,Safeway,"867 Sutton Way, Grass Valley, CA 95945",safeway,4.2,1355,(530) 273-2249,local.safeway.com,safeway,Safeway,39.2354315,-121.0323256,TRUE,TRUE,Grocery,,,,,,
CID:6128783723699964269,Safeway Liquor,"Grass Valley, CA 95945",safeway,2,1,,safeway.com,safeway,Safeway,39.2355769,-121.0322558,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:1324251685732021276,Safeway Liquor,"Grass Valley, CA 95945",safeway,4,1,,safeway.com,safeway,Safeway,39.2160474,-121.0628019,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:727678714559677885,Safeway,"1596 St, CA-99, Gridley, CA 95948",safeway,4.3,614,(530) 846-3762,local.safeway.com,safeway,Safeway,39.3623457,-121.6864449,TRUE,TRUE,Grocery,,,,,,
CID:3739255197489339346,Safeway,"20 E Main St, Quincy, CA 95971",safeway,4.1,459,(530) 283-1404,local.safeway.com,safeway,Safeway,39.9367778,-120.9375363,TRUE,TRUE,Grocery,,,,,,
CID:4174497850121873665,Safeway Liquor,"Quincy, CA 95971",safeway,4,25,,safeway.com,safeway,Safeway,39.9369165,-120.9378004,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:10742997254756547161,Safeway Liquor,"Chico, CA 95973",safeway,0,0,,safeway.com,safeway,Safeway,39.7624573,-121.8225429,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
